ID,Mandante,Chutes,Chutes a gol,Posse de bola,Passes,Faltas,Impedimentos,Escanteios,Venceu
7306,0,14,3,47%,388,16,1,6,1
7307,1,17,4,49%,410,15,1,8,1
7307,0,13,7,51%,429,16,0,2,1
7308,1,15,6,54%,521,11,3,3,3
7308,0,8,2,46%,453,8,1,5,0
7309,1,9,4,57%,497,17,0,1,3
7309,0,17,4,43%,357,15,2,6,0
7310,1,18,8,46%,315,9,2,10,3
7310,0,12,3,54%,377,21,0,7,0
7311,1,11,2,52%,391,10,1,15,1
7311,0,14,1,48%,400,13,2,3,1
7312,1,14,7,55%,402,18,1,5,3
7312,0,10,4,45%,330,26,0,7,0
7313,1,18,8,60%,548,7,1,9,3
7313,0,6,2,40%,377,14,0,3,0
7314,1,17,5,57%,430,14,0,11,0
7314,0,15,5,43%,353,17,1,4,3
7315,1,10,4,44%,405,20,4,2,3
7315,0,14,7,56%,506,18,4,7,0
7316,1,13,6,38%,337,23,4,3,3
7316,0,9,1,62%,543,10,1,3,0
7317,1,9,4,33%,269,12,0,8,3
7317,0,17,5,67%,521,17,2,10,0
7318,1,10,5,60%,601,12,1,4,3
7318,0,8,4,40%,418,13,3,0,0
7319,1,13,2,44%,391,17,2,10,1
7319,0,13,3,56%,503,14,1,8,1
7320,1,6,4,58%,557,16,1,5,3
7320,0,21,8,42%,392,15,1,7,0
7321,1,12,4,46%,494,9,1,3,3
7321,0,14,5,54%,570,10,2,4,0
7322,1,10,3,38%,301,18,1,2,3
7322,0,13,3,62%,491,16,1,3,0
7323,1,6,4,43%,426,12,0,3,3
7323,0,13,5,57%,525,9,3,11,0
7324,1,11,6,43%,315,20,1,6,3
7324,0,11,1,57%,420,16,1,8,0
7325,1,12,3,65%,566,23,2,9,3
7325,0,9,6,35%,302,19,0,3,0
7326,1,15,4,49%,439,17,1,5,3
7326,0,9,3,51%,436,14,1,7,0
7327,1,15,2,36%,262,22,3,9,3
7327,0,11,3,64%,472,13,0,3,0
7328,1,16,2,58%,443,12,1,10,1
7328,0,8,4,42%,340,15,1,3,1
7329,1,29,4,74%,614,8,2,14,0
7329,0,2,1,26%,234,13,1,2,3
7330,1,12,6,48%,398,20,1,6,3
7330,0,7,3,52%,421,17,1,1,0
7331,1,12,4,52%,490,17,0,4,0
7331,0,10,5,48%,472,11,4,2,3
7332,1,22,9,58%,547,12,1,8,3
7332,0,9,1,42%,420,11,2,2,0
7333,1,15,9,54%,442,13,0,5,3
7333,0,9,3,46%,388,14,0,4,0
7334,1,24,12,53%,450,20,2,8,3
7334,0,9,2,47%,419,17,3,4,0
7335,1,14,3,58%,509,11,3,4,0
7335,0,9,4,42%,387,11,2,2,3
7336,1,21,6,58%,510,15,1,6,1
7336,0,5,2,42%,405,18,3,3,1
7337,1,10,4,57%,537,8,1,2,1
7337,0,16,4,43%,387,13,6,9,1
7338,1,16,2,46%,381,12,2,5,1
7338,0,9,3,54%,460,19,4,2,1
7339,1,10,4,34%,311,21,1,3,3
7339,0,9,1,66%,607,17,2,1,0
7340,1,10,2,47%,348,12,1,6,1
7340,0,10,2,53%,392,18,0,8,1
7341,1,20,4,63%,555,14,1,8,1
7341,0,8,3,37%,341,20,2,5,1
7342,1,16,5,49%,388,19,0,8,1
7342,0,11,4,51%,407,20,2,8,1
7343,1,8,4,51%,516,16,0,2,1
7343,0,14,4,49%,489,18,0,9,1
7344,1,22,7,67%,557,15,0,13,0
7344,0,5,1,33%,284,21,5,2,3
7345,1,11,4,41%,327,27,1,5,3
7345,0,9,3,59%,493,9,3,2,0
7346,1,12,3,64%,562,13,1,6,0
7346,0,8,4,36%,329,13,1,2,3
7347,1,23,9,51%,373,11,1,8,1
7347,0,8,3,49%,385,13,3,3,1
7348,1,14,4,46%,377,15,0,3,1
7348,0,14,2,54%,443,14,0,9,1
7349,1,21,6,48%,438,11,2,9,3
7349,0,6,2,52%,482,13,1,2,0
7350,1,14,2,53%,423,11,2,4,1
7350,0,15,4,47%,393,9,2,4,1
7351,1,14,6,47%,375,17,1,3,3
7351,0,9,3,53%,407,8,1,4,0
7352,1,13,4,41%,310,18,1,7,3
7352,0,13,5,59%,460,20,1,5,0
7353,1,9,4,52%,420,28,3,5,3
7353,0,9,3,48%,402,17,2,2,0
7354,1,14,8,54%,559,20,1,1,3
7354,0,13,3,46%,481,17,1,1,0
7355,1,10,4,56%,453,17,3,5,3
7355,0,7,1,44%,357,16,2,3,0
7356,1,15,7,45%,398,7,0,2,0
7356,0,17,5,55%,491,15,1,3,3
7357,1,19,6,60%,545,8,0,7,0
7357,0,13,7,40%,376,17,0,7,3
7358,1,9,3,59%,649,8,0,5,0
7358,0,12,9,41%,466,8,3,7,3
7359,1,11,6,53%,463,20,5,4,3
7359,0,12,4,47%,409,21,1,4,0
7360,1,12,2,54%,535,14,3,3,1
7360,0,9,1,46%,457,13,2,5,1
7361,1,10,1,53%,517,13,1,4,1
7361,0,11,4,47%,459,8,0,4,1
7362,1,14,8,32%,263,15,3,5,3
7362,0,15,6,68%,553,10,1,5,0
7363,1,13,4,46%,411,13,2,4,0
7363,0,20,8,54%,494,12,1,3,3
7364,1,17,6,75%,547,16,1,15,3
7364,0,9,2,25%,190,16,0,3,0
7365,1,9,2,54%,471,25,0,3,0
7365,0,26,12,46%,416,18,0,3,3
7366,1,6,3,39%,358,17,1,2,3
7366,0,7,2,61%,561,20,1,6,0
7367,1,16,6,58%,464,16,0,4,1
7367,0,12,2,42%,335,21,1,6,1
7368,1,10,6,67%,752,13,0,6,1
7368,0,7,5,33%,378,16,0,2,1
7369,1,16,2,45%,349,14,2,4,1
7369,0,14,4,55%,413,12,3,9,1
7370,1,15,6,54%,459,9,3,4,0
7370,0,6,3,46%,422,21,2,4,3
7371,1,15,4,45%,452,12,5,8,3
7371,0,4,1,55%,550,8,0,3,0
7372,1,20,2,62%,517,15,0,3,0
7372,0,14,5,38%,343,18,1,5,3
7373,1,22,6,69%,506,14,3,11,3
7373,0,10,4,31%,230,17,0,3,0
7374,1,20,4,74%,718,16,0,12,1
7374,0,11,4,26%,256,15,0,1,1
7375,1,15,5,65%,555,18,1,7,3
7375,0,4,1,35%,313,19,1,4,0
7376,1,16,6,56%,493,18,1,8,3
7376,0,7,2,44%,398,17,2,1,0
7377,1,17,7,43%,314,21,4,9,3
7377,0,8,1,57%,420,13,0,2,0
7378,1,17,7,62%,458,18,2,8,3
7378,0,13,3,38%,281,20,0,7,0
7379,1,12,3,46%,422,17,1,6,3
7379,0,7,3,54%,488,14,0,5,0
7380,1,5,3,48%,357,25,3,6,3
7380,0,7,0,52%,385,17,2,4,0
7381,1,12,2,51%,469,12,0,3,1
7381,0,11,6,49%,443,9,0,6,1
7382,1,14,4,57%,495,14,1,5,1
7382,0,20,3,43%,387,24,0,4,1
7383,1,19,4,59%,448,13,0,8,3
7383,0,8,3,41%,325,21,2,5,0
7384,1,15,6,49%,428,18,0,6,3
7384,0,8,4,51%,445,20,1,4,0
7385,1,19,4,36%,329,17,4,6,3
7385,0,17,4,64%,582,12,4,4,0
7386,1,11,3,55%,475,15,1,8,3
7386,0,16,3,45%,399,14,1,5,0
7387,1,22,6,68%,484,16,0,11,0
7387,0,6,3,32%,236,25,1,2,3
7388,1,7,1,56%,522,16,0,6,1
7388,0,10,2,44%,416,21,2,3,1
7389,1,18,8,57%,476,12,1,5,3
7389,0,12,0,43%,352,19,0,6,0
7390,1,17,1,59%,571,12,1,8,0
7390,0,9,4,41%,412,11,0,3,3
7391,1,21,9,58%,533,21,1,5,3
7391,0,5,3,42%,394,10,3,3,0
7392,1,7,4,36%,297,14,0,5,1
7392,0,11,0,64%,540,16,0,5,1
7393,1,19,4,51%,457,16,3,8,1
7393,0,14,4,49%,445,14,0,5,1
7394,1,24,11,60%,534,14,3,4,3
7394,0,9,3,40%,357,9,1,2,0
7395,1,26,9,65%,515,16,2,12,0
7395,0,9,4,35%,285,14,0,1,3
7396,1,11,2,57%,360,14,1,3,0
7396,0,12,5,43%,297,23,2,5,3
7397,1,16,5,51%,369,19,1,11,3
7397,0,15,3,49%,371,12,3,3,0
7398,1,16,3,37%,277,24,2,11,1
7398,0,12,6,63%,498,19,1,3,1
7399,1,15,6,42%,352,13,0,5,1
7399,0,8,2,58%,509,17,0,2,1
7400,1,10,3,46%,346,17,0,2,3
7400,0,16,5,54%,394,18,2,9,0
7401,1,13,8,48%,409,19,1,8,3
7401,0,10,2,52%,436,19,2,4,0
7402,1,17,7,31%,263,19,0,7,3
7402,0,11,3,69%,611,19,1,4,0
7403,1,7,5,38%,371,13,1,4,3
7403,0,11,4,62%,602,13,2,3,0
7404,1,10,4,47%,371,16,1,6,3
7404,0,7,1,53%,424,18,1,6,0
7405,1,7,2,51%,578,14,0,5,1
7405,0,8,3,49%,568,8,0,1,1
7406,1,17,5,63%,527,11,1,9,1
7406,0,4,1,37%,312,8,0,5,1
7407,1,10,5,44%,450,19,2,4,3
7407,0,7,3,56%,555,12,0,5,0
7408,1,11,1,55%,423,22,3,8,1
7408,0,10,2,45%,369,19,2,4,1
7409,1,15,6,62%,492,17,1,8,3
7409,0,9,3,38%,304,13,1,3,0
7410,1,12,2,54%,392,16,3,11,3
7410,0,10,2,46%,353,19,2,4,0
7411,1,7,0,59%,615,16,2,3,1
7411,0,12,3,41%,423,10,1,4,1
7412,1,14,4,41%,315,21,1,6,3
7412,0,14,3,59%,457,14,2,7,0
7413,1,11,4,42%,347,17,2,5,3
7413,0,13,2,58%,471,15,2,4,0
7414,1,13,3,55%,397,14,4,8,3
7414,0,4,0,45%,348,16,0,3,0
7415,1,18,4,37%,296,15,0,3,0
7415,0,5,3,63%,530,18,0,2,3
7416,1,7,1,52%,432,19,0,2,3
7416,0,13,4,48%,395,19,0,5,0
7417,1,12,5,53%,434,13,3,6,3
7417,0,16,5,47%,385,14,0,6,0
7418,1,16,3,48%,321,19,2,8,3
7418,0,11,5,52%,349,18,0,4,0
7419,1,17,7,38%,302,19,0,6,1
7419,0,22,5,62%,488,13,1,13,1
7420,1,17,3,42%,404,23,0,4,3
7420,0,8,1,58%,551,21,1,3,0
7421,1,21,4,62%,553,11,5,4,3
7421,0,8,1,38%,334,13,0,3,0
7422,1,12,3,40%,362,19,2,6,1
7422,0,8,2,60%,551,16,2,3,1
7423,1,9,3,42%,384,14,0,6,1
7423,0,7,1,58%,555,11,2,3,1
7424,1,14,3,55%,425,15,5,4,1
7424,0,6,2,45%,354,15,1,4,1
7425,1,16,9,49%,456,15,4,5,3
7425,0,11,3,51%,474,14,0,3,0
7426,1,14,4,47%,419,13,1,5,3
7426,0,10,1,53%,464,18,4,1,0
7427,1,14,5,70%,634,16,4,5,3
7427,0,13,6,30%,273,19,1,6,0
7428,1,19,5,52%,323,14,0,6,3
7428,0,14,5,48%,318,15,3,4,0
7429,1,13,4,49%,452,14,1,6,1
7429,0,7,3,51%,476,12,0,2,1
7430,1,9,5,55%,580,13,1,2,1
7430,0,8,2,45%,469,11,1,3,1
7431,1,15,9,58%,502,15,1,6,3
7431,0,11,3,42%,374,11,0,3,0
7432,1,13,3,61%,519,15,2,3,0
7432,0,11,7,39%,352,17,2,1,3
7433,1,6,4,46%,428,17,1,4,3
7433,0,13,7,54%,508,12,1,6,0
7434,1,7,2,51%,438,26,2,4,3
7434,0,15,4,49%,421,15,1,6,0
7435,1,20,8,60%,550,12,1,17,3
7435,0,6,4,40%,380,9,0,0,0
7436,1,12,2,52%,396,16,2,6,0
7436,0,9,4,48%,367,16,0,5,3
7437,1,11,4,57%,394,19,1,7,0
7437,0,9,5,43%,316,19,0,2,3
7438,1,10,3,62%,480,12,6,4,3
7438,0,15,6,38%,292,15,1,8,0
7439,1,13,3,54%,444,11,3,10,1
7439,0,14,3,46%,397,17,0,6,1
7440,1,10,2,39%,453,8,1,1,1
7440,0,16,7,61%,707,4,3,5,1
7441,1,13,3,32%,257,16,2,4,1
7441,0,11,5,68%,562,17,2,3,1
7442,1,14,2,51%,532,10,0,7,0
7442,0,7,6,49%,540,13,1,2,3
7443,1,9,4,39%,276,20,2,7,1
7443,0,16,7,61%,423,18,2,7,1
7444,1,22,8,63%,563,18,2,6,3
7444,0,6,1,37%,326,16,0,6,0
7445,1,13,6,44%,335,15,0,5,3
7445,0,10,4,56%,421,20,1,8,0
7446,1,12,5,61%,483,19,4,7,3
7446,0,7,1,39%,314,18,1,0,0
7447,1,17,4,44%,334,15,3,7,3
7447,0,4,1,56%,433,19,1,2,0
7448,1,15,5,63%,512,8,2,12,3
7448,0,10,4,37%,317,17,2,5,0
7449,1,20,5,40%,317,15,2,11,1
7449,0,17,4,60%,480,11,2,5,1
7450,1,11,3,54%,504,9,1,4,0
7450,0,13,7,46%,432,18,0,10,3
7451,1,18,2,59%,447,17,0,8,0
7451,0,12,3,41%,327,24,1,2,3
7452,1,12,3,43%,382,10,3,8,3
7452,0,7,2,57%,534,10,0,4,0
7453,1,20,6,76%,603,13,5,9,1
7453,0,10,5,24%,203,25,0,5,1
7454,1,10,4,64%,678,10,0,5,3
7454,0,6,3,36%,397,13,3,1,0
7455,1,9,1,36%,279,20,2,5,3
7455,0,17,2,64%,497,15,1,9,0
7456,1,7,1,61%,458,21,2,4,0
7456,0,8,4,39%,312,17,3,2,3
7457,1,17,8,70%,618,8,3,8,3
7457,0,8,0,30%,269,18,0,2,0
7458,1,18,5,51%,444,13,0,7,1
7458,0,10,4,49%,428,13,0,6,1
7459,1,20,7,68%,542,5,3,12,3
7459,0,7,3,32%,276,10,0,1,0
7460,1,16,6,52%,404,16,0,6,3
7460,0,13,5,48%,389,15,0,3,0
7461,1,12,4,44%,359,19,3,5,3
7461,0,8,2,56%,466,19,1,2,0
7462,1,10,2,60%,510,16,1,16,1
7462,0,15,8,40%,362,15,2,3,1
7463,1,27,8,70%,566,13,0,10,3
7463,0,7,2,30%,256,12,2,3,0
7464,1,17,6,58%,386,16,6,6,3
7464,0,9,1,42%,289,23,1,4,0
7465,1,8,6,33%,326,16,0,4,3
7465,0,3,0,67%,648,16,0,5,0
7466,1,18,6,56%,511,14,1,10,3
7466,0,14,4,44%,410,17,1,9,0
7467,1,15,1,58%,409,14,1,7,0
7467,0,17,3,42%,314,20,0,3,3
7468,1,21,7,57%,474,13,1,6,1
7468,0,8,0,43%,377,10,1,3,1
7469,1,14,5,32%,252,20,5,4,1
7469,0,10,1,68%,559,15,2,7,1
7470,1,10,3,52%,486,17,1,5,1
7470,0,13,4,48%,462,8,2,4,1
7471,1,9,4,65%,492,10,0,8,0
7471,0,9,2,35%,274,21,0,2,3
7472,1,15,6,48%,447,16,1,1,3
7472,0,12,3,52%,468,18,0,4,0
7473,1,12,6,43%,375,18,1,5,1
7473,0,9,4,57%,502,23,1,5,1
7474,1,12,5,55%,516,9,1,4,3
7474,0,15,2,45%,424,15,1,4,0
7475,1,7,2,31%,317,17,1,4,0
7475,0,11,6,69%,699,13,2,1,3
7476,1,13,6,55%,500,14,2,4,3
7476,0,12,2,45%,417,19,0,7,0
7477,1,16,6,38%,300,14,1,4,3
7477,0,21,6,62%,448,13,2,12,0
7478,1,14,9,48%,387,14,2,5,1
7478,0,8,3,52%,418,15,2,7,1
7479,1,18,6,62%,552,7,2,10,0
7479,0,7,3,38%,346,18,1,1,3
7480,1,16,7,49%,372,17,1,6,1
7480,0,10,3,51%,391,20,2,4,1
7481,1,15,3,61%,483,8,0,4,0
7481,0,14,6,39%,315,24,0,6,3
7482,1,22,4,71%,496,19,0,15,1
7482,0,8,3,29%,210,17,2,4,1
7483,1,16,7,70%,565,19,1,5,3
7483,0,9,4,30%,242,30,1,2,0
7484,1,10,5,40%,317,12,1,4,3
7484,0,8,2,60%,486,24,1,4,0
7485,1,14,3,55%,429,11,2,5,3
7485,0,11,2,45%,363,15,0,5,0
7486,1,13,5,61%,600,13,3,9,3
7486,0,5,0,39%,400,18,1,0,0
7487,1,24,10,70%,531,15,2,12,3
7487,0,8,1,30%,240,17,1,2,0
7488,1,17,4,69%,617,10,0,10,0
7488,0,8,4,31%,293,16,0,0,3
7489,1,11,5,37%,288,13,2,3,3
7489,0,14,3,63%,494,21,3,6,0
7490,1,17,2,56%,484,12,0,8,0
7490,0,13,7,44%,398,12,4,3,3
7491,1,11,5,39%,309,26,0,3,3
7491,0,6,5,61%,473,23,0,5,0
7492,1,23,5,67%,534,14,1,9,0
7492,0,10,4,33%,273,12,2,2,3
7493,1,7,3,37%,290,17,1,8,1
7493,0,20,8,63%,470,13,0,7,1
7494,1,5,1,45%,316,19,0,2,1
7494,0,14,4,55%,368,19,2,5,1
7495,1,15,6,60%,410,15,1,5,3
7495,0,8,2,40%,279,22,5,3,0
7496,1,18,6,39%,288,25,0,5,3
7496,0,9,5,61%,439,19,1,3,0
7497,1,16,5,55%,506,18,0,8,0
7497,0,10,3,45%,439,8,1,2,3
7498,1,12,5,63%,512,9,1,11,3
7498,0,9,4,37%,318,20,1,5,0
7499,1,9,4,52%,427,13,1,8,3
7499,0,13,2,48%,419,16,1,3,0
7500,1,15,5,47%,346,10,1,7,1
7500,0,10,2,53%,397,18,4,2,1
7501,1,10,3,44%,445,17,0,4,3
7501,0,12,3,56%,550,14,1,3,0
7502,1,13,4,34%,258,30,4,4,3
7502,0,13,4,66%,501,16,2,3,0
7503,1,17,1,65%,508,10,8,13,0
7503,0,8,2,35%,277,10,1,6,3
7504,1,8,3,51%,332,18,3,4,1
7504,0,16,2,49%,326,25,3,5,1
7505,1,21,5,40%,330,11,2,6,1
7505,0,5,4,60%,515,15,1,5,1
7506,1,18,8,56%,430,22,0,6,1
7506,0,7,3,44%,346,14,4,4,1
7507,1,16,7,61%,542,18,3,4,1
7507,0,3,0,39%,345,16,2,5,1
7508,1,19,4,71%,611,12,1,7,3
7508,0,6,2,29%,256,17,0,2,0
7509,1,19,2,64%,447,15,3,5,0
7509,0,7,3,36%,262,24,4,4,3
7510,1,15,8,45%,396,13,0,5,1
7510,0,17,5,55%,461,9,4,7,1
7511,1,14,2,55%,392,21,2,7,1
7511,0,14,6,45%,312,17,3,8,1
7512,1,5,1,24%,212,19,0,0,0
7512,0,11,4,76%,672,14,2,5,3
7513,1,23,11,62%,539,11,0,10,3
7513,0,7,3,38%,341,15,1,0,0
7514,1,13,5,47%,458,13,1,6,3
7514,0,14,5,53%,513,6,1,10,0
7515,1,18,7,47%,318,20,2,6,3
7515,0,5,2,53%,354,24,3,4,0
7516,1,15,5,59%,489,14,2,2,1
7516,0,6,2,41%,359,13,0,3,1
7517,1,18,4,51%,349,12,1,10,0
7517,0,10,4,49%,364,14,1,5,3
7518,1,20,4,56%,440,22,0,8,3
7518,0,11,4,44%,359,18,0,2,0
7519,1,12,5,46%,409,19,2,7,3
7519,0,10,2,54%,458,20,2,4,0
7520,1,11,2,52%,427,15,0,3,0
7520,0,17,6,48%,410,23,4,4,3
7521,1,12,4,49%,376,16,3,10,3
7521,0,8,2,51%,386,24,2,4,0
7522,1,12,2,43%,339,22,3,5,3
7522,0,16,3,57%,442,14,1,9,0
7523,1,9,3,34%,266,22,0,4,1
7523,0,22,7,66%,493,8,5,11,1
7524,1,16,7,48%,420,20,1,4,3
7524,0,8,3,52%,444,14,2,6,0
7525,1,12,4,40%,333,13,1,1,3
7525,0,5,1,60%,472,18,3,9,0
7526,1,13,2,59%,438,9,3,6,0
7526,0,13,5,41%,321,13,0,8,3
7527,1,16,11,65%,544,12,3,4,3
7527,0,10,3,35%,285,21,0,2,0
7528,1,8,3,51%,441,14,4,3,3
7528,0,7,0,49%,427,17,3,1,0
7529,1,14,2,58%,415,16,5,2,1
7529,0,13,4,42%,293,24,1,4,1
7530,1,19,6,52%,437,19,0,9,1
7530,0,16,3,48%,419,16,1,5,1
7531,1,18,7,49%,428,18,1,8,3
7531,0,10,1,51%,444,14,0,5,0
7532,1,15,3,55%,485,10,2,11,0
7532,0,12,2,45%,422,17,0,4,3
7533,1,13,7,54%,470,18,2,6,3
7533,0,16,1,46%,409,15,4,8,0
7534,1,18,7,43%,387,17,0,9,3
7534,0,16,4,57%,527,14,0,4,0
7535,1,24,9,48%,339,13,3,9,3
7535,0,1,1,52%,370,20,0,2,0
7536,1,13,7,56%,478,23,1,3,3
7536,0,6,1,44%,390,9,2,1,0
7537,1,17,6,59%,450,17,2,7,3
7537,0,5,0,41%,302,12,1,6,0
7538,1,18,8,36%,283,22,1,7,3
7538,0,13,6,64%,502,13,1,6,0
7539,1,8,2,35%,246,19,1,3,3
7539,0,10,2,65%,445,22,2,7,0
7540,1,21,9,41%,354,19,0,9,3
7540,0,16,4,59%,508,15,0,8,0
7541,1,17,3,65%,530,19,5,10,1
7541,0,13,5,35%,285,18,2,4,1
7542,1,12,1,68%,581,13,0,9,1
7542,0,14,2,32%,276,13,1,4,1
7543,1,13,3,39%,347,15,0,7,1
7543,0,19,7,61%,544,20,1,9,1
7544,1,10,3,47%,382,19,3,1,3
7544,0,15,3,53%,407,21,2,4,0
7545,1,24,7,56%,540,10,0,8,0
7545,0,9,5,44%,429,9,0,6,3
7546,1,22,3,63%,477,12,1,8,3
7546,0,10,3,37%,291,17,1,4,0
7547,1,9,3,49%,394,17,0,5,0
7547,0,9,3,51%,387,18,2,14,3
7548,1,18,7,69%,514,14,7,7,1
7548,0,8,3,31%,237,21,1,5,1
7549,1,14,5,57%,475,13,4,5,3
7549,0,10,4,43%,359,16,2,4,0
7550,1,16,5,55%,445,17,1,6,0
7550,0,11,3,45%,386,17,0,1,3
7551,1,13,4,48%,379,15,0,5,3
7551,0,10,1,52%,397,17,2,10,0
7552,1,13,0,46%,341,18,0,7,1
7552,0,17,3,54%,394,15,3,8,1
7553,1,16,4,42%,339,14,2,5,1
7553,0,8,1,58%,458,15,3,6,1
7554,1,13,1,56%,485,17,1,6,1
7554,0,8,1,44%,390,11,4,3,1
7555,1,10,1,46%,354,11,2,5,3
7555,0,7,1,54%,432,23,3,1,0
7556,1,11,4,42%,300,15,3,4,3
7556,0,22,6,58%,400,19,0,8,0
7557,1,10,3,53%,560,11,1,7,3
7557,0,3,1,47%,507,15,0,5,0
7558,1,25,8,59%,457,11,3,10,3
7558,0,16,3,41%,334,6,0,2,0
7559,1,8,3,49%,420,21,5,1,3
7559,0,12,3,51%,443,21,0,1,0
7560,1,11,3,60%,549,12,0,4,3
7560,0,6,1,40%,362,18,1,4,0
7561,1,12,7,43%,392,15,0,3,3
7561,0,20,7,57%,511,11,2,5,0
7562,1,17,5,58%,526,13,0,6,3
7562,0,2,1,42%,396,17,1,2,0
7563,1,7,4,28%,269,23,2,3,3
7563,0,11,2,72%,702,7,1,2,0
7564,1,20,11,57%,510,15,2,4,3
7564,0,14,5,43%,389,19,1,0,0
7565,1,15,6,43%,351,17,1,4,3
7565,0,9,3,57%,474,5,0,4,0
7566,1,16,8,55%,497,15,2,3,3
7566,0,6,1,45%,416,4,1,6,0
7567,1,15,3,72%,598,14,1,5,0
7567,0,8,2,28%,235,9,0,5,3
7568,1,18,9,53%,379,12,3,6,3
7568,0,8,5,47%,349,16,1,1,0
7569,1,26,11,65%,607,12,2,12,0
7569,0,8,5,35%,335,18,1,2,3
7570,1,13,3,43%,375,15,0,11,1
7570,0,4,2,57%,504,17,0,4,1
7571,1,,,,,,,,1
7571,0,,,,,,,,1
7572,1,21,4,51%,461,12,0,8,0
7572,0,14,4,49%,466,9,1,4,3
7573,1,12,4,52%,424,14,1,7,3
7573,0,10,1,48%,403,10,1,2,0
7574,1,11,4,59%,614,10,1,2,3
7574,0,14,4,41%,426,12,2,3,0
7575,1,18,5,36%,291,12,1,2,3
7575,0,10,4,64%,507,19,0,7,0
7576,1,17,7,45%,431,8,1,4,3
7576,0,11,5,55%,513,9,3,5,0
7577,1,13,2,47%,380,15,0,5,0
7577,0,14,5,53%,433,12,1,10,3
7578,1,9,5,53%,482,11,0,3,3
7578,0,19,4,47%,421,15,4,6,0
7579,1,22,10,42%,377,25,1,6,3
7579,0,10,4,58%,517,14,3,1,0
7580,1,13,4,46%,342,21,0,8,1
7580,0,11,2,54%,411,8,0,2,1
7581,1,9,3,46%,450,12,1,6,0
7581,0,15,6,54%,531,7,1,4,3
7582,1,13,5,34%,255,15,0,4,3
7582,0,10,2,66%,477,18,0,5,0
7583,1,16,5,51%,384,16,1,8,1
7583,0,17,6,49%,399,17,2,3,1
7584,1,22,11,65%,456,16,0,6,1
7584,0,9,1,35%,259,15,2,2,1
7585,1,10,3,28%,250,11,1,2,1
7585,0,17,7,72%,632,13,1,12,1
7586,1,20,11,53%,394,27,0,9,3
7586,0,9,1,47%,367,15,1,1,0
7587,1,9,4,57%,539,10,0,7,3
7587,0,14,3,43%,406,16,1,4,0
7588,1,20,6,61%,519,14,1,5,3
7588,0,13,4,39%,333,10,1,4,0
7589,1,13,7,52%,544,8,0,8,0
7589,0,17,12,48%,490,10,0,8,3
7590,1,11,4,48%,474,13,0,3,1
7590,0,8,2,52%,513,19,1,2,1
7591,1,23,6,64%,504,16,4,8,0
7591,0,9,3,36%,305,12,4,3,3
7592,1,12,6,37%,295,20,2,2,3
7592,0,13,3,63%,487,12,2,7,0
7593,1,21,4,61%,544,14,4,6,1
7593,0,4,1,39%,376,18,0,0,1
7594,1,18,9,63%,539,13,3,8,3
7594,0,13,4,37%,309,14,2,6,0
7595,1,19,7,57%,464,18,1,7,3
7595,0,20,7,43%,362,9,1,4,0
7596,1,16,5,54%,505,10,0,4,3
7596,0,14,6,46%,442,14,0,3,0
7597,1,,,,,,,,0
7597,0,,,,,,,,3
7598,1,23,8,56%,435,18,1,8,3
7598,0,15,5,44%,346,11,5,5,0
7599,1,12,3,53%,478,12,2,6,0
7599,0,8,2,47%,430,14,0,4,3
7600,1,11,5,33%,255,11,0,2,3
7600,0,24,10,67%,488,8,0,18,0
7601,1,24,11,54%,501,20,0,10,3
7601,0,4,3,46%,442,12,1,2,0
7602,1,17,8,33%,245,23,0,5,3
7602,0,13,4,67%,479,19,1,5,0
7603,1,11,2,51%,368,16,3,5,1
7603,0,18,6,49%,348,14,3,10,1
7604,1,11,3,58%,512,9,3,4,1
7604,0,17,2,42%,371,19,1,6,1
7605,1,6,1,36%,281,14,2,2,3
7605,0,17,4,64%,493,16,1,7,0
7606,1,23,5,63%,583,16,3,11,0
7606,0,4,2,37%,362,12,1,3,3
7607,1,19,4,53%,419,16,0,9,0
7607,0,12,8,47%,395,12,2,4,3
7608,1,19,6,31%,238,18,7,9,3
7608,0,6,2,69%,571,14,0,3,0
7609,1,14,7,63%,601,11,4,4,3
7609,0,12,5,37%,342,9,2,3,0
7610,1,24,8,57%,570,10,0,13,3
7610,0,9,5,43%,437,14,0,4,0
7611,1,8,2,63%,444,13,0,0,0
7611,0,17,2,37%,254,19,6,8,3
7612,1,11,4,63%,517,19,0,7,1
7612,0,15,1,37%,316,19,3,4,1
7613,1,12,3,62%,539,9,0,2,1
7613,0,14,2,38%,337,12,0,5,1
7614,1,10,5,33%,303,9,0,3,3
7614,0,11,4,67%,603,10,2,3,0
7615,1,18,3,65%,559,13,1,8,0
7615,0,10,5,35%,313,11,0,2,3
7616,1,13,5,40%,296,16,1,3,3
7616,0,9,1,60%,438,14,3,4,0
7617,1,11,4,49%,392,16,2,9,3
7617,0,12,5,51%,412,21,0,2,0
7618,1,13,3,52%,417,21,2,3,0
7618,0,9,4,48%,399,15,1,0,3
7619,1,16,4,44%,334,19,1,3,3
7619,0,15,5,56%,412,10,0,9,0
7620,1,14,4,42%,394,8,0,10,3
7620,0,7,2,58%,537,10,5,4,0
7621,1,21,8,65%,652,16,2,8,3
7621,0,10,4,35%,343,6,1,2,0
7622,1,13,4,40%,369,15,0,5,1
7622,0,14,4,60%,567,12,4,9,1
7623,1,16,6,56%,457,20,1,6,3
7623,0,9,2,44%,372,17,0,4,0
